N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
241,롯데정보통신,"36,300",500,+1.40%,"5,000","5,589","15,396",3.43,"168,341",9.87,14.77,https://finance.naver.com/item/main.nhn?code=286940,286940
252,유안타증권,"2,570",170,+7.08%,"5,000","5,130","199,597",62.84,"4,304,547",6.75,6.60,https://finance.naver.com/item/main.nhn?code=003470,003470
261,SK디스커버리,"25,200",550,+2.23%,"5,000","4,798","19,038",11.78,"156,013",2.85,11.52,https://finance.naver.com/item/main.nhn?code=006120,006120
264,한국토지신탁,"1,880",90,+5.03%,"1,000","4,747","252,489",12.59,"1,175,615",4.39,12.72,https://finance.naver.com/item/main.nhn?code=034830,034830
274,화승인더,"8,230",320,+4.05%,500,"4,553","55,320",15.92,"2,163,672",7.72,19.66,https://finance.naver.com/item/main.nhn?code=006060,006060
277,대한해운,"18,150",150,-0.82%,"5,000","4,434","24,427",5.69,"58,330",4.90,11.47,https://finance.naver.com/item/main.nhn?code=005880,005880
280,신영증권,"46,000","1,300",+2.91%,"5,000","4,318","9,386",10.32,"14,108",8.64,6.53,https://finance.naver.com/item/main.nhn?code=001720,001720
290,세방전지,"28,900",450,+1.58%,500,"4,046","14,000",35.63,"34,728",5.16,7.70,https://finance.naver.com/item/main.nhn?code=004490,004490
295,부산가스,"35,950",50,-0.14%,"5,000","3,954","11,000",3.59,"4,218",8.08,7.57,https://finance.naver.com/item/main.nhn?code=015350,015350
296,한국콜마홀딩스,"21,850",350,+1.63%,500,"3,920","17,939",19.60,"58,366",9.77,10.51,https://finance.naver.com/item/main.nhn?code=024720,024720
297,우리종금,581,25,+4.50%,500,"3,917","674,203",1.95,"12,194,743",7.35,15.63,https://finance.naver.com/item/main.nhn?code=010050,010050
300,LF,"13,150",100,+0.77%,"5,000","3,845","29,240",25.58,"159,665",5.69,5.65,https://finance.naver.com/item/main.nhn?code=093050,093050
301,유니드,"43,200","1,350",+3.23%,"5,000","3,840","8,890",5.38,"41,220",5.68,9.87,https://finance.naver.com/item/main.nhn?code=014830,014830
302,한화투자증권,"1,780",180,+11.25%,"5,000","3,819","214,548",6.41,"8,672,653",3.52,9.36,https://finance.naver.com/item/main.nhn?code=003530,003530
304,스카이라이프,"7,950",40,-0.50%,"2,500","3,802","47,822",16.15,"87,465",6.97,8.02,https://finance.naver.com/item/main.nhn?code=053210,053210
306,한솔제지,"15,700","1,600",+11.35%,"5,000","3,737","23,801",15.66,"1,103,753",9.34,6.92,https://finance.naver.com/item/main.nhn?code=213500,213500
308,효성화학,"115,000","4,000",-3.36%,"5,000","3,669","3,190",9.23,"58,487",4.18,21.37,https://finance.naver.com/item/main.nhn?code=298000,298000
316,케이씨텍,"18,050",450,+2.56%,500,"3,581","19,839",11.27,"405,864",9.71,13.52,https://finance.naver.com/item/main.nhn?code=281820,281820
324,송원산업,"14,400",850,-5.57%,500,"3,456","24,000",19.03,"580,422",9.94,8.24,https://finance.naver.com/item/main.nhn?code=004430,004430
328,삼호,"22,400",50,+0.22%,"5,000","3,400","15,180",3.62,"67,328",3.58,23.04,https://finance.naver.com/item/main.nhn?code=001880,001880
342,퍼시스,"27,650",250,-0.90%,"1,000","3,180","11,500",21.99,"30,044",9.36,7.86,https://finance.naver.com/item/main.nhn?code=016800,016800
350,한독,"22,400",400,-1.75%,500,"3,083","13,764",4.14,"50,248",8.83,10.78,https://finance.naver.com/item/main.nhn?code=002390,002390
353,SK증권,647,47,+7.83%,500,"3,058","472,590",5.98,"40,438,828",9.80,5.62,https://finance.naver.com/item/main.nhn?code=001510,001510
360,한국자산신탁,"2,415",70,+2.99%,500,"2,994","123,978",6.42,"541,097",3.34,14.28,https://finance.naver.com/item/main.nhn?code=123890,123890
364,아세아제지,"32,850","2,600",+8.60%,"5,000","2,942","8,957",7.66,"237,317",4.79,10.99,https://finance.naver.com/item/main.nhn?code=002310,002310
367,유나이티드제약,"17,650",150,+0.86%,500,"2,865","16,232",14.12,"134,672",9.26,12.79,https://finance.naver.com/item/main.nhn?code=033270,033270
374,경방,"10,000",450,-4.31%,500,"2,742","27,415",1.76,"113,326",6.29,6.02,https://finance.naver.com/item/main.nhn?code=000050,000050
375,유진투자증권,"2,830",650,+29.82%,"5,000","2,741","96,866",8.30,"16,626,397",6.63,5.36,https://finance.naver.com/item/main.nhn?code=001200,001200
382,코리아오토글라스,"13,300",300,+2.31%,"5,000","2,660","20,000",5.81,"48,179",8.06,9.36,https://finance.naver.com/item/main.nhn?code=152330,152330
387,교보증권,"7,250",390,+5.69%,"5,000","2,610","36,000",11.64,"325,015",3.13,9.06,https://finance.naver.com/item/main.nhn?code=030610,030610
388,현대차증권,"8,800",310,+3.65%,"5,000","2,582","29,337",5.07,"219,476",3.79,7.93,https://finance.naver.com/item/main.nhn?code=001500,001500
394,디티알오토모티브,"25,300",650,+2.64%,500,"2,528","9,994",5.91,"12,217",3.84,11.50,https://finance.naver.com/item/main.nhn?code=007340,007340
395,넥센,"4,710",185,+4.09%,500,"2,522","53,544",4.38,"111,390",4.54,5.96,https://finance.naver.com/item/main.nhn?code=005720,005720
397,삼영무역,"13,500",50,-0.37%,500,"2,493","18,467",19.35,"24,837",6.96,10.32,https://finance.naver.com/item/main.nhn?code=002810,002810
401,신대양제지,"61,000","2,700",+4.63%,"5,000","2,458","4,030",8.18,"77,617",4.40,14.26,https://finance.naver.com/item/main.nhn?code=016590,016590
405,국도화학,"41,750",400,-0.95%,"5,000","2,426","5,811",27.56,"10,085",7.01,6.89,https://finance.naver.com/item/main.nhn?code=007690,007690
413,KPX케미칼,"48,800","1,300",-2.59%,"5,000","2,362","4,840",27.77,"6,147",5.80,9.04,https://finance.naver.com/item/main.nhn?code=025000,025000
415,삼양패키징,"16,500",100,+0.61%,"5,000","2,345","14,210",9.25,"20,148",8.26,10.29,https://finance.naver.com/item/main.nhn?code=272550,272550
416,광주신세계,"146,500","4,000",+2.81%,"5,000","2,344","1,600",11.76,842,4.92,7.44,https://finance.naver.com/item/main.nhn?code=037710,037710
419,S&T홀딩스,"14,250",200,-1.38%,500,"2,323","16,304",10.37,"6,849",3.72,8.78,https://finance.naver.com/item/main.nhn?code=036530,036530
421,대상홀딩스,"6,370",40,+0.63%,"1,000","2,307","36,213",4.52,"88,938",3.27,13.07,https://finance.naver.com/item/main.nhn?code=084690,084690
423,애경유화,"7,120",40,+0.56%,500,"2,281","32,040",15.98,"69,096",7.48,8.62,https://finance.naver.com/item/main.nhn?code=161000,161000
443,선진,"8,490",90,+1.07%,500,"2,019","23,780",12.53,"127,517",9.44,6.72,https://finance.naver.com/item/main.nhn?code=136490,136490
447,코오롱글로벌,"7,850",200,+2.61%,"5,000","1,979","25,210",1.99,"130,918",4.11,10.74,https://finance.naver.com/item/main.nhn?code=003070,003070
451,KISCO홀딩스,"10,500",250,+2.44%,"1,000","1,940","18,476",9.95,"10,802",4.36,5.58,https://finance.naver.com/item/main.nhn?code=001940,001940
457,부국증권,"18,400","1,050",+6.05%,"5,000","1,908","10,370",1.08,"8,235",8.95,5.80,https://finance.naver.com/item/main.nhn?code=001270,001270
464,KPX홀딩스,"44,150",450,+1.03%,"5,000","1,865","4,225",32.01,581,5.43,5.55,https://finance.naver.com/item/main.nhn?code=092230,092230
465,케이씨,"13,750",300,+2.23%,500,"1,864","13,554",16.16,"140,926",3.69,12.38,https://finance.naver.com/item/main.nhn?code=029460,029460
468,동부건설,"8,460",120,+1.44%,"5,000","1,847","21,829",2.92,"80,786",3.02,15.30,https://finance.naver.com/item/main.nhn?code=005960,005960
471,아세아,"83,400","1,500",+1.83%,"5,000","1,827","2,191",5.21,"2,604",3.79,6.37,https://finance.naver.com/item/main.nhn?code=002030,002030
478,KG케미칼,"13,850",150,-1.07%,"5,000","1,802","13,013",6.52,"154,296",1.83,32.69,https://finance.naver.com/item/main.nhn?code=001390,001390
483,AJ네트웍스,"3,735",140,+3.89%,"1,000","1,749","46,822",6.94,"392,171",3.80,15.18,https://finance.naver.com/item/main.nhn?code=095570,095570
490,유니퀘스트,"6,250",10,-0.16%,500,"1,702","27,237",47.56,"133,249",6.68,12.68,https://finance.naver.com/item/main.nhn?code=077500,077500
491,KSS해운,"7,300",120,+1.67%,500,"1,693","23,186",7.54,"94,861",7.29,8.79,https://finance.naver.com/item/main.nhn?code=044450,044450
497,삼양통상,"54,000",100,+0.19%,"5,000","1,620","3,000",6.37,"5,877",3.67,14.22,https://finance.naver.com/item/main.nhn?code=002170,002170
501,흥국화재,"2,475",35,+1.43%,"5,000","1,590","64,243",2.05,"148,087",4.19,5.51,https://finance.naver.com/item/main.nhn?code=000540,000540
509,대한제강,"6,310",20,+0.32%,"1,000","1,555","24,647",9.49,"90,962",5.16,6.73,https://finance.naver.com/item/main.nhn?code=084010,084010
512,KTB투자증권,"2,570",250,+10.78%,"5,000","1,550","60,314",23.09,"2,481,224",3.62,9.18,https://finance.naver.com/item/main.nhn?code=030210,030210
513,노루페인트,"7,720",60,-0.77%,500,"1,544","20,000",5.16,"185,828",8.35,6.00,https://finance.naver.com/item/main.nhn?code=090350,090350
514,한신공영,"13,200",250,+1.93%,"5,000","1,527","11,571",11.61,"19,885",2.13,15.21,https://finance.naver.com/item/main.nhn?code=004960,004960
522,DB금융투자,"3,530",340,+10.66%,"5,000","1,498","42,446",8.22,"913,199",3.09,7.15,https://finance.naver.com/item/main.nhn?code=016610,016610
527,STX엔진,"6,370",110,-1.70%,"2,500","1,466","23,009",0.00,"709,608",8.64,8.89,https://finance.naver.com/item/main.nhn?code=077970,077970
532,계룡건설,"16,000",150,-0.93%,"5,000","1,429","8,931",15.90,"16,246",2.00,16.94,https://finance.naver.com/item/main.nhn?code=013580,013580
539,한솔홀딩스,"3,000",0,0.00%,"5,000","1,416","47,184",9.02,0,5.60,6.00,https://finance.naver.com/item/main.nhn?code=004150,004150
545,고려개발,"9,130",60,+0.66%,"5,000","1,390","15,219",0.12,"29,203",4.79,22.50,https://finance.naver.com/item/main.nhn?code=004200,004200
556,태경산업,"4,600",120,+2.68%,500,"1,345","29,229",3.78,"46,283",6.52,8.91,https://finance.naver.com/item/main.nhn?code=015890,015890
562,삼익악기,"1,460",15,+1.04%,500,"1,322","90,531",3.38,"469,096",9.67,6.27,https://finance.naver.com/item/main.nhn?code=002450,002450
565,샘표식품,"28,800",400,-1.37%,500,"1,316","4,568",4.85,"14,995",4.91,18.57,https://finance.naver.com/item/main.nhn?code=248170,248170
567,사조대림,"14,350",50,+0.35%,"5,000","1,315","9,164",1.07,"27,554",1.36,30.57,https://finance.naver.com/item/main.nhn?code=003960,003960
569,한국공항,"41,300",500,-1.20%,"5,000","1,308","3,166",8.54,"41,927",8.04,5.07,https://finance.naver.com/item/main.nhn?code=005430,005430
584,삼호개발,"5,060",80,+1.61%,500,"1,265","25,000",8.17,"568,536",5.86,11.65,https://finance.naver.com/item/main.nhn?code=010960,010960
591,디씨엠,"10,500",150,+1.45%,500,"1,228","11,700",1.06,"33,531",5.63,14.56,https://finance.naver.com/item/main.nhn?code=024090,024090
599,BYC,"193,000","1,500",+0.78%,"5,000","1,206",625,1.79,581,5.84,6.60,https://finance.naver.com/item/main.nhn?code=001460,001460
610,비티원,"2,915",195,-6.27%,500,"1,156","39,662",0.14,"836,252",7.34,29.38,https://finance.naver.com/item/main.nhn?code=101140,101140
613,극동유화,"3,250",185,+6.04%,500,"1,133","34,869",1.76,"2,496,310",7.89,8.75,https://finance.naver.com/item/main.nhn?code=014530,014530
621,태평양물산,"2,200",85,-3.72%,500,"1,098","49,912",2.95,"7,415,873",9.78,6.99,https://finance.naver.com/item/main.nhn?code=007980,007980
626,현대비앤지스틸,"7,210",90,+1.26%,"5,000","1,087","15,079",5.27,"33,372",5.03,5.55,https://finance.naver.com/item/main.nhn?code=004560,004560
628,샘표,"37,600",100,+0.27%,"1,000","1,081","2,876",6.59,"20,253",8.96,7.75,https://finance.naver.com/item/main.nhn?code=007540,007540
631,제주은행,"3,345",5,+0.15%,"5,000","1,075","32,129",1.87,"98,292",3.85,5.76,https://finance.naver.com/item/main.nhn?code=006220,006220
633,한전산업,"3,290",55,+1.70%,500,"1,073","32,600",2.49,"49,557",6.20,21.47,https://finance.naver.com/item/main.nhn?code=130660,130660
637,유니켐,"1,580",135,+9.34%,500,"1,069","67,672",1.70,"6,419,302",6.75,21.11,https://finance.naver.com/item/main.nhn?code=011330,011330
640,인천도시가스,"24,300",100,+0.41%,"5,000","1,063","4,375",1.33,"4,711",9.93,5.87,https://finance.naver.com/item/main.nhn?code=034590,034590
642,동남합성,"29,350",550,-1.84%,500,"1,060","3,610",0.02,"5,642",5.96,26.23,https://finance.naver.com/item/main.nhn?code=023450,023450
643,화승알앤에이,"1,625",10,+0.62%,500,"1,049","64,561",2.32,"66,742",4.55,9.62,https://finance.naver.com/item/main.nhn?code=013520,013520
644,경동도시가스,"17,750",200,+1.14%,"2,500","1,046","5,895",16.82,"5,537",4.26,7.45,https://finance.naver.com/item/main.nhn?code=267290,267290
655,미원화학,"45,550",450,-0.98%,"1,000","1,002","2,199",5.33,378,7.39,14.07,https://finance.naver.com/item/main.nhn?code=134380,134380
